sentenceid: train-s6600	id: 22	parent: पद	POS: NOUN	P_relation: iobj	vibhakti: निकट_में_
sentenceid: train-s6673	id: 1	parent: इसके	POS: PRON	P_relation: obl	vibhakti: में_में_
sentenceid: train-s6682	id: 24	parent: समस्या	POS: NOUN	P_relation: nmod	vibhakti: के_फलस्वरूप_
sentenceid: train-s6856	id: 21	parent: तब	POS: PRON	P_relation: nmod	vibhakti: पहले_का_
sentenceid: train-s6918	id: 39	parent: बनाने	POS: VERB	P_relation: nmod	vibhakti: को_को_
sentenceid: train-s7016	id: 13	parent: आने	POS: VERB	P_relation: obl	vibhakti: संग_
sentenceid: train-s7086	id: 7	parent: क्षेत्रों	POS: NOUN	P_relation: obl	vibhakti: के_माध्यम_से_
sentenceid: train-s7366	id: 11	parent: नंबर	POS: NOUN	P_relation: nmod	vibhakti: वाले_के_
sentenceid: train-s7391	id: 2	parent: सूत्रों	POS: NOUN	P_relation: nsubj	vibhakti: आगे_का_
sentenceid: train-s7422	id: 14	parent: आरोपों	POS: NOUN	P_relation: nmod	vibhakti: तक_से_
sentenceid: train-s7580	id: 10	parent: पुरस्कार	POS: NOUN	P_relation: obj	vibhakti: के_विरोधस्वरूप_
sentenceid: train-s7586	id: 26	parent: नीति	POS: NOUN	P_relation: nmod	vibhakti: के_बाद_की_
sentenceid: train-s7621	id: 28	parent: बुश	POS: PROPN	P_relation: iobj	vibhakti: में_बाहर_
sentenceid: train-s7646	id: 4	parent: डाल्टनगंज	POS: PROPN	P_relation: nmod	vibhakti: मे_
sentenceid: train-s7696	id: 4	parent: आभूषणों	POS: NOUN	P_relation: nmod	vibhakti: बगल_के_
sentenceid: train-s7781	id: 2	parent: मानसून	POS: NOUN	P_relation: nsubj	vibhakti: के_अनुकूल_
sentenceid: train-s7817	id: 18	parent: संसद	POS: NOUN	P_relation: obl	vibhakti: संबधी_
sentenceid: train-s7900	id: 5	parent: अंत	POS: NOUN	P_relation: obl	vibhakti: माध्यम_से_
sentenceid: train-s7902	id: 2	parent: अल्पसंख्यकों	POS: NOUN	P_relation: obl	vibhakti: के_गिर्द_
sentenceid: train-s7920	id: 17	parent: ब्रिटेन	POS: PROPN	P_relation: conj	vibhakti: के_मध्य_में_
sentenceid: train-s8126	id: 1	parent: भाकपा	POS: PROPN	P_relation: nmod	vibhakti: के_बीच_की_
sentenceid: train-s8419	id: 4	parent: फौजियों	POS: NOUN	P_relation: nmod	vibhakti: जगह_
sentenceid: train-s8427	id: 11	parent: ए	POS: PROPN	P_relation: obl	vibhakti: वाले_के_खिलाफ़_
sentenceid: train-s8482	id: 2	parent: कोर्ट	POS: PROPN	P_relation: nmod	vibhakti: वालों_के_
sentenceid: train-s8585	id: 28	parent: किसानों	POS: NOUN	P_relation: iobj	vibhakti: वाले_समय_में_
sentenceid: train-s8706	id: 6	parent: सिंह	POS: PROPN	P_relation: nsubj	vibhakti: से_ऊपर_
sentenceid: train-s8715	id: 16	parent: पार्टी	POS: NOUN	P_relation: conj	vibhakti: के_बहाने_
sentenceid: train-s8906	id: 38	parent: रखने	POS: VERB	P_relation: amod	vibhakti: बाहर_
sentenceid: train-s9032	id: 12	parent: परिजनों	POS: NOUN	P_relation: nsubj	vibhakti: की_वजह_
sentenceid: train-s9111	id: 18	parent: महिलाओं	POS: NOUN	P_relation: nmod	vibhakti: वालों_के_बारे_में_
sentenceid: train-s9167	id: 1	parent: मुख्यमंत्री	POS: PROPN	P_relation: nmod	vibhakti: वालों_के_विरुद्ध_
sentenceid: train-s9267	id: 7	parent: भूमिका	POS: NOUN	P_relation: obl	vibhakti: सरीखी_
sentenceid: train-s9396	id: 33	parent: खेलों	POS: NOUN	P_relation: nmod	vibhakti: के_तत्वावधान_में_
sentenceid: train-s9397	id: 10	parent: अभ्यास	POS: NOUN	P_relation: obl	vibhakti: की_खातिर_
sentenceid: train-s9632	id: 4	parent: भारत	POS: PROPN	P_relation: nmod	vibhakti: के_अतिरिक्त_
sentenceid: train-s9774	id: 10	parent: बोगियों	POS: NOUN	P_relation: obl	vibhakti: दूर_तक_
sentenceid: train-s9954	id: 7	parent: लालू	POS: PROPN	P_relation: obl	vibhakti: सरीखा_
sentenceid: train-s9997	id: 3	parent: देर	POS: NOUN	P_relation: obl	vibhakti: वाले_ने_
sentenceid: train-s10079	id: 7	parent: जमीन	POS: NOUN	P_relation: root	vibhakti: के_ऊपर_का_
sentenceid: train-s10143	id: 8	parent: पंचायत	POS: NOUN	P_relation: nsubj:pass	vibhakti: वाले_पर_
sentenceid: train-s10180	id: 3	parent: वारदात	POS: NOUN	P_relation: obl	vibhakti: पास_से_
sentenceid: train-s10209	id: 23	parent: अदालतों	POS: NOUN	P_relation: obl	vibhakti: के_में_
sentenceid: train-s10290	id: 19	parent: हो	POS: VERB	P_relation: nmod	vibhakti: अगले_में_
sentenceid: train-s10509	id: 19	parent: कार्यस्थलों	POS: NOUN	P_relation: obl	vibhakti: फलस्वरूप_
sentenceid: train-s10679	id: 16	parent: होने	POS: VERB	P_relation: advcl	vibhakti: नीचे_
sentenceid: train-s10744	id: 1	parent: मीरवाइज	POS: PROPN	P_relation: nmod	vibhakti: पर_पर_
sentenceid: train-s10853	id: 28	parent: दंगों	POS: NOUN	P_relation: obl	vibhakti: बाद_के_
sentenceid: train-s11122	id: 5	parent: दंगों	POS: NOUN	P_relation: nmod	vibhakti: के_बाद_के_
sentenceid: train-s11196	id: 31	parent: यूनियन	POS: PROPN	P_relation: nmod	vibhakti: मध्य_में_
sentenceid: train-s11246	id: 14	parent: बनाए	POS: VERB	P_relation: nmod	vibhakti: की_तर्ज_पर_
sentenceid: train-s11444	id: 7	parent: टकराव	POS: NOUN	P_relation: obl	vibhakti: परिणामस्वरूप_
sentenceid: train-s11491	id: 8	parent: गैस	POS: NOUN	P_relation: nmod	vibhakti: से_तक_
sentenceid: train-s11646	id: 7	parent: सिनेमा	POS: NOUN	P_relation: nmod	vibhakti: से_अलग_
sentenceid: train-s11659	id: 3	parent: फिल्मों	POS: NOUN	P_relation: iobj	vibhakti: के_सिलसिले_में_
sentenceid: train-s11694	id: 1	parent: आमिर	POS: PROPN	P_relation: nmod	vibhakti: आसपास_
sentenceid: train-s11721	id: 4	parent: साल	POS: NOUN	P_relation: nmod	vibhakti: नजदीक_
sentenceid: train-s11905	id: 9	parent: कहा	POS: VERB	P_relation: amod	vibhakti: वालों_द्वारा_
sentenceid: train-s11957	id: 4	parent: ग्रहों	POS: NOUN	P_relation: nmod	vibhakti: सरीखे_
sentenceid: train-s11964	id: 33	parent: पृथ्वी	POS: PROPN	P_relation: obl	vibhakti: बराबर_
sentenceid: train-s12111	id: 45	parent: परिवारों	POS: NOUN	P_relation: nmod	vibhakti: के_जैसा_
sentenceid: train-s12138	id: 3	parent: बाजार	POS: NOUN	P_relation: obl	vibhakti: मद्देनज़र_
sentenceid: train-s12482	id: 2	parent: जानकारी	POS: NOUN	P_relation: obl	vibhakti: के_बदले_में_
sentenceid: train-s12519	id: 19	parent: दिन	POS: NOUN	P_relation: obl	vibhakti: के_के_
sentenceid: train-s12522	id: 10	parent: कैप्टन	POS: NOUN	P_relation: nsubj	vibhakti: हवाले_से_
sentenceid: train-s12546	id: 7	parent: नाग	POS: PROPN	P_relation: nsubj	vibhakti: के_भीतर_की_
sentenceid: train-s12901	id: 10	parent: बात	POS: NOUN	P_relation: nmod	vibhakti: वाले_में_
sentenceid: train-s12964	id: 22	parent: स्थल	POS: NOUN	P_relation: obl	vibhakti: के_समय_से_
sentenceid: train-s13096	id: 14	parent: देश	POS: NOUN	P_relation: obl	vibhakti: पहले_से_
sentenceid: train-s13115	id: 2	parent: मामले	POS: NOUN	P_relation: obl	vibhakti: के_पर_
sentenceid: train-s13127	id: 16	parent: देने	POS: VERB	P_relation: conj	vibhakti: वाले_को_
sentenceid: test-s136	id: 6	parent: परियोजना	POS: NOUN	P_relation: obl	vibhakti: साथ_में_
sentenceid: test-s302	id: 16	parent: दशा	POS: NOUN	P_relation: obj	vibhakti: विरुद्ध_
sentenceid: test-s390	id: 42	parent: प्रतिशत	POS: NOUN	P_relation: nmod	vibhakti: के_समय_तक_
sentenceid: test-s667	id: 16	parent: तरह	POS: NOUN	P_relation: obl	vibhakti: से_पहले_में_
sentenceid: test-s891	id: 15	parent: दिल्ली	POS: PROPN	P_relation: obl	vibhakti: के_तले_
sentenceid: test-s1046	id: 18	parent: बनाने	POS: VERB	P_relation: advcl	vibhakti: समकक्ष_
sentenceid: test-s1052	id: 22	parent: बनाने	POS: VERB	P_relation: nmod	vibhakti: के_समकक्ष_
sentenceid: test-s1074	id: 8	parent: किसी	POS: PRON	P_relation: nmod	vibhakti: के_बल_
sentenceid: test-s1318	id: 31	parent: सुरक्षा	POS: NOUN	P_relation: nmod	vibhakti: के_दरम्यान_
sentenceid: test-s1455	id: 19	parent: सजा	POS: NOUN	P_relation: nmod	vibhakti: वालों_के_खिलाफ_
